"","Mcav_na_K11_na_exp_na_salmon","Mcav_na_K12_na_control_na_salmon","Mcav_na_K13_na_exp_na_salmon","Mcav_na_K14_na_control_na_salmon","Mcav_na_K15_na_exp_na_salmon","Mcav_na_K16_na_control_na_salmon","Mcav_na_K17_na_D1_na_salmon","Mcav_na_K18_na_D1_na_salmon","Mcav_na_K19_na_D1_na_salmon","Mcav_na_K22_na_D1control_na_salmon","Mcav_na_K23_na_D1_na_salmon","Mcav_na_K25_na_D1_na_salmon","Mcav_na_K27_na_D4control_na_salmon","Mcav_na_K29_na_D1_na_salmon","Mcav_na_K31_na_D1_na_salmon","Mcav_na_K33_na_D1control_na_salmon","Mcav_na_K34_na_D1control_na_salmon","Mcav_na_K36_na_D1_na_salmon","Mcav_na_K38_na_D2control_na_salmon","Mcav_na_K39_na_D2control_na_salmon","Mcav_na_K40_na_D1_na_salmon","Mcav_na_K42_na_D4control_na_salmon","Mcav_na_K43_na_D3control_na_salmon","Mcav_na_K44_na_D1_na_salmon","Mcav_na_K45_na_D1_na_salmon","Mcav_na_K47_na_D4control_na_salmon","Mcav_na_K49_na_D1_na_salmon","Mcav_na_K50_na_D1control_na_salmon","Mcav_na_K51_na_D4control_na_salmon"
"Mcavernosa04093-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04094-RA",0,8.209871,24.833381,0,0,0,0,18.550879,19.798235,25.890653,0,0,0,0,0,59.780049,0,1.042747,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04095-RA",0,2.052468,4.138897,0,0,0,0,2.061209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04096-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04097-RA",0,11.288572,3.104173,0,0,0,0,1.030604,5.210062,4.142504,0,0,0,0,0,0,0,1.042747,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04098-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.302375,0,0,0,0,0,0,0
"Mcavernosa04099-RA",0,1.026234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04100-RA",0,0,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04101-RA",0,6.157403,7.243069,0,58.752955,0,0,0,1.042012,15.534392,98.290867,0,40.557232,0,38.884296,2.061381,0,0,0,1.044543,0,0,0,1.025735,0,0,3.161756,0,0
"Mcavernosa04102-RA",0,1.026234,14.486139,0,0,0,12.418218,8.244835,6.252074,0,128.295447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04105-RA",0,0,8.332998,0,0,0,0,1.030604,0,0,0,0,0,0,0,0,0,0,0,32.380829,0,0,0,0,0,0,0,0,0
"Mcavernosa04106-RA",89.780637,463.857692,515.292651,23.193187,137.439948,114.872204,0,45.401615,72.906631,367.647274,128.295447,0,29.118012,0,1.050927,168.002552,0,80.291512,0,60.583487,63.331277,30.096109,0,0,0,313.857903,0,71.501107,1.047131
"Mcavernosa04107-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04108-RA",0,5.131169,5.173621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43191,0,0,0
"Mcavernosa04109-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04110-RA",6.191768,41.049353,49.666762,7.37965,0,0,38.289506,23.703901,14.588173,66.280072,0,0,39.517303,7.334363,0,5.153453,0,0,1.042947,9.400886,1.038218,16.60475,4.159218,0,0,51.963229,0,0,0
"Mcavernosa04113-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04114-RA",41.278454,3.078701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04115-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04116-RA",0,206.273,403.542438,0,115.40759,0,0,0,29.176346,42.460671,0,0,311.978705,1.047766,1.050927,81.42455,0,2.085494,0,1.044543,0,0,41.592183,0,951.908211,190.185418,0,0,1.047131
"Mcavernosa04117-RA",0,1.026234,0,0,0,0,0,2.061209,0,0,0,0,0,0,0,0,0,1.042747,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04118-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04119-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04120-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04121-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04123-RA",0,0,0,10.542358,61.900435,0,0,0,0,209.196477,0,0,64.475599,0,0,0,0,0,14.601261,0,0,18.680343,65.507688,0,0,83.141166,0,0,51.309418
"Mcavernosa04124-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04125-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04126-RA",47.470222,35.918184,203.840667,5.271179,88.129432,3.16162,0,5.153022,1.042012,386.288544,0,0,28.078083,4.191064,0,26.797953,0,19.812191,28.159575,57.449859,35.2994,15.566953,69.666906,0,0,25.981614,0,238.687517,81.676216
"Mcavernosa04127-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04128-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04129-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04130-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04131-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04132-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04133-RA",2223.876692,618.819001,1148.543862,25.301658,511.990035,183.373977,7.243961,69.050495,166.721978,363.504769,0,0,310.938776,29.33745,125.060302,172.125314,0,74.035031,23.987786,0,82.019195,102.741889,62.388274,3.077205,1.035809,587.184487,2.107837,271.28361,10.47131
"Mcavernosa04134-RA",0,2.052468,20.694484,0,68.195394,0,0,1.030604,7.294087,67.315698,0,0,37.437445,1.047766,0,8.245524,0,14.598457,1.042947,0,0,3.113391,0,0,430.896426,10.392646,0,0,0
"Mcavernosa04135-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04136-RA",0,2.052468,20.694484,0,0,0,0,0,4.168049,14.498766,0,0,0,0,0,0,0,0,0,0,0,0,12.477655,0,0,15.588969,0,0,0
"Mcavernosa04138-RA",0,2.052468,3.104173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051487,0
"Mcavernosa04139-RA",0,0,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04141-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04142-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04144-RA",0,2.052468,9.312518,0,0,0,0,3.091813,0,3.106878,0,0,1.039929,1.047766,0,0,0,11.470216,0,0,0,1.037797,0,0,0,2.078529,0,0,24.084013
"Mcavernosa04145-RA",0,14.367274,63.118176,0,0,0,0,5.153022,4.168049,27.961905,0,0,0,1.047766,0,7.214834,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04146-RA",0,0,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04150-RA",0,0,0,0,0,0,0,0,5.210062,0,0,0,69.675244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04151-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.043057,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04152-RA",0,3.078701,3.104173,0,0,0,0,0,0,10.356261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.265422,0
"Mcavernosa04153-RA",8.255691,4.104935,11.381966,1.054236,0,0,0,0,3.126037,41.425045,0,0,68.635315,0,0,13.398977,0,0,0,0,0,0,0,0,0,61.31661,0,0,0
"Mcavernosa04154-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.429667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04155-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04156-RA",82.556907,197.036896,412.854956,14.759301,110.16179,0,0,76.264725,75.02489,423.571084,2.069281,0,284.940551,18.859789,1.050927,89.670074,0,88.633487,6.257683,2.089086,1.038218,42.549671,18.716482,0,0,176.674978,0,62.037725,19.895489
"Mcavernosa04157-RA",52.630028,59.521562,135.54887,11.596593,57.703795,17.915848,0,0,6.252074,36.246914,0,0,153.909494,8.382129,0,16.491048,0,0,0,2.089086,0,16.60475,21.835896,0,0,28.060144,0,0,105.760229
"Mcavernosa04158-RA",0,0,6.208345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04159-RA",0,2.052468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04160-RA",22.70315,55.416627,144.861388,1.054236,231.864339,0,0,0,1.042012,37.28254,0,0,15.598935,0,0,0,0,0,0,0,0,1.037797,25.995114,273.87127,0,53.002494,1.053919,64.140698,0
"Mcavernosa04161-RA",0,23.603378,30.007002,0,62.949594,0,0,0,0,0,0,0,139.350488,8.382129,0,0,0,0,0,0,0,1.037797,4.159218,0,0,0,0,0,0
"Mcavernosa04162-RA",0,1.026234,2.069448,0,0,0,1.034852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035809,0,0,0,0
"Mcavernosa04163-RA",0,29.760781,21.729208,0,0,0,0,0,0,9.320635,0,0,0,0,0,20.61381,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04164-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04166-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04167-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04168-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04169-RA",0,0,0,0,0,0,0,0,0,9.320635,0,0,44.716948,0,0,0,0,0,0,0,0,0,0,0,0,6.235587,0,0,0
"Mcavernosa04171-RA",71.205333,29.760781,129.340525,1.054236,30.425637,0,0,6.183626,11.462136,34.175662,1.034641,0,38.477374,0,0,0,0,0,0,0,0,0,0,0,0,53.002494,0,0,39.790977
"Mcavernosa04172-RA",34.054724,2.052468,9.312518,1.054236,0,0,0,6.183626,0,5.178131,0,0,0,5.23883,0,0,0,0,0,17.757229,0,0,0,0,0,0,0,0,0
"Mcavernosa04173-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04174-RA",0,0,1.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04176-RA",1.168311,0,25.971489,0,0,1.079705,0,0,0,1.063828,0,0,0,0,0,0,0,0,0,0,0,14.596002,86.002957,0,1.035809,0,0,2.105019,2.143457
"Mcavernosa04177-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04179-RA",4.127845,10.262338,17.590311,4.216943,10.491599,3.16162,0,0,7.294087,31.068784,0,0,79.034605,0,0,0,0,1.042747,0,20.890858,0,1.037797,6.238827,0,0,15.588969,0,0,0
"Mcavernosa04180-RA",0,2.052468,1.034724,0,52.457995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04181-RA",1.031961,1.026234,4.138897,0,0,0,0,0,0,6.213757,0,0,51.996451,0,0,0,0,0,0,0,0,0,0,0,0,7.274852,0,0,0
"Mcavernosa04183-RA",147.570472,148.803906,231.778221,17.922008,454.28624,0,0,34.009945,52.100618,270.298418,0,0,330.697427,0,0,187.585671,0,0,0,2.089086,182.726307,11.415765,0,0,2.071617,551.849491,2.107837,37.853527,72.252038
"Mcavernosa04184-RA",0,1.026234,5.173621,0,0,0,0,0,0,0,0,0,0,0,0,2.061381,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04185-RA",0,12.314806,12.41669,0,0,0,0,0,0,19.676896,0,0,0,0,0,0,1.043057,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04187-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04188-RA",78.429062,264.768329,222.465703,1.054236,0,0,0,37.101758,65.646779,130.488892,0,0,240.223603,2.095532,40.986149,117.498717,1.043057,10.427469,1.042947,29.247201,2.076435,0,0,3.077205,0,269.169526,0,23.132711,60.733597
"Mcavernosa04190-RA",49.534144,2.052468,19.65976,5.271179,0,0,0,1.030604,0,7.249383,0,0,0,0,0,0,0,0,0,0,0,1.037797,0,0,0,1.039265,0,0,0
"Mcavernosa04192-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04193-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04195-RA",0,0,0,0,0,0,0,0,3.126037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04197-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042747,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04198-RA",0,0,0,0,0,0,0,0,0,0,1.034641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04199-RA",0,0,1.034724,0,0,0,0,2.061209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04200-RA",46.43826,1.026234,0,0,0,0,0,0,11.462136,0,0,0,0,0,0,0,0,1.042747,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04201-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04202-RA",0,6.157403,2.069448,0,0,0,0,0,0,17.605644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04203-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04205-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04206-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04207-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04209-RA",0,0,0,0,0,0,0,3.091813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04210-RA",0,0,0,0,0,0,0,0,0,5.178131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04211-RA",0,0,1.034724,0,0,0,0,0,7.294087,11.391887,0,0,0,0,0,0,0,0,0,0,0,0,1.039805,0,0,0,0,0,0
"Mcavernosa04212-RA",0,0,0,0,0,0,0,0,1.042012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04213-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04214-RA",0,2.288548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04215-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04216-RA",0,25.655846,15.520863,4.216943,200.389542,0,0,4.122418,14.588173,83.885716,0,0,465.888199,1.047766,1.050927,52.565216,0,0,0,0,47.758012,8.302375,1.039805,0,0,141.339983,0,1.051487,0
"Mcavernosa04218-RA",0,25.655846,28.972278,11.596593,1.04916,0,0,0,0,185.377076,0,0,43.677019,1.047766,0,54.626597,0,0,0,0,0,47.738655,5.199023,645.187375,0,39.492054,0,0,17.801227
"Mcavernosa04219-RA",13.415497,27.708313,28.972278,15.813536,86.031112,0,0,2.061209,11.462136,44.531923,0,0,54.076309,10.477661,0,37.104858,0,0,0,0,0,0,0,0,0,3.117794,0,0,87.959002
"Mcavernosa04220-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04221-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04222-RA",0,9.236104,27.937553,0,0,0,0,0,10.420124,27.961905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04223-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04224-RA",47.470222,44.128055,37.250071,1.054236,0,0,0,15.459066,5.210062,1.035626,1.034641,0,319.258208,0,0,34.012787,1.043057,0,0,0,0,20.755937,0,0,0,0,0,0,6.282786
"Mcavernosa04225-RA",0,59.492979,29.078541,1.054236,0,0,0,3.091813,9.378111,21.486319,0,0,51.5417,0,0,0,0,0,0,0,0,0,0,0,0,75.866314,1.053919,0,0
"Mcavernosa04226-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04227-RA",0,1.026234,4.138897,0,0,0,0,0,0,7.249383,0,0,0,0,0,2.061381,0,0,1.042947,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04228-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04229-RA",109.387902,82.098707,97.264075,32.681308,147.931547,0,0,0,19.798235,84.921342,0,0,601.078972,4.191064,0,73.179026,0,0,0,0,0,314.452447,39.512574,0,0,407.391715,0,114.612068,0
"Mcavernosa04230-RA",0,0,1.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04231-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa04234-RA",0,0,0,0,0,0,0,0,0,23.819401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07230-RA",42.310415,12.314806,20.694484,1.054236,0,0,0,0,0,4.142504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07232-RA",0,6.157403,7.243069,0,0,0,0,0,0,0,0,0,46.796806,0,0,0,0,0,0,0,0,0,0,0,0,23.903085,0,0,0
"Mcavernosa07233-RA",0,0,0,0,0,0,0,1.030604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07234-RA",0,0,4.138897,1.054236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07235-RA",16.511381,27.708313,13.451415,0,0,0,0,0,0,9.320635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.628233,0,0,0
"Mcavernosa07239-RA",0,5.131169,3.104173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07240-RA",0,4.104935,2.069448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07241-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07242-RA",1.031961,13.34104,12.41669,0,0,0,0,4.122418,6.252074,18.64127,0,0,0,0,1.050927,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047131
"Mcavernosa07243-RA",54.693951,64.652731,188.319804,3.162707,313.698812,0,0,48.438407,50.016593,204.018346,2.069281,0,351.496008,1.047766,23.120392,70.086954,0,1.042747,0,4.178172,43.605141,12.453562,1.039805,1.025735,422.609957,235.913059,0,2.102974,46.073763
"Mcavernosa07244-RA",48.502183,154.961309,202.805943,4.216943,94.424392,0,1.034852,0,28.134334,275.476549,0,0,105.032831,11.525427,0,219.537077,1.043057,1.042747,0,0,0,8.302375,0,0,1.035809,93.533812,0,0,1.047131
"Mcavernosa07245-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07246-RA",0,1.026234,3.104173,0,0,0,0,0,1.042012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039265,0,8.411895,0
"Mcavernosa07247-RA",121.771438,104.675851,161.416975,44.277902,157.373986,11.592608,0,42.25478,105.243249,320.008472,0,0,243.34339,0,1.050927,41.22762,1.043057,74.035031,0,38.648087,123.547901,60.192218,7.278632,1.025735,0,258.77688,0,201.885477,351.836009
"Mcavernosa07249-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07251-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07252-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07253-RA",0,2.052468,10.347242,0,0,0,0,0,2.084025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07254-RA",0,32.839483,88.986281,1.054236,74.490353,66.394026,0,5.153022,0,90.099473,0,0,180.947649,0,0,20.61381,0,0,0,0,0,36.32289,0,0,0,246.305705,0,0,13.612703
"Mcavernosa07255-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07256-RA",19.607265,0,11.381966,0,0,0,0,15.459066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07258-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07259-RA",0,13.34104,19.65976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07260-RA",0,0,0,0,1.04916,0,0,0,1.042012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035809,0,0,0,0
"Mcavernosa07261-RA",0,3.078701,2.069448,0,0,0,0,0,0,1.035626,0,0,0,0,0,1.030691,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07262-RA",0,0,1.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07263-RA",0,0,0,0,0,0,0,0,0,0,0,0,1.039929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07265-RA",0,13.34104,20.694484,0,0,0,0,0,0,0,0,0,17.678793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07266-RA",81.524946,16.419741,20.694484,0,54.556315,0,0,5.153022,7.294087,71.458202,0,0,100.873115,0,6.305561,0,0,1.042747,0,0,0,11.415765,0,0,0,101.847929,0,0,86.911871
"Mcavernosa07268-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07269-RA",1.031961,65.678965,64.1529,2.108472,0,0,0,0,2.084025,66.280072,0,0,0,3.143298,0,3.092072,0,0,0,0,0,0,0,0,1.035809,77.944843,0,0,0
"Mcavernosa07270-RA",69.14141,61.57403,154.173906,22.138951,262.289977,0,0,15.459066,32.302383,140.845153,0,0,106.07276,0,0,14.429667,0,33.367901,65.705676,105.498831,11.420394,4.151187,46.791206,1.025735,1.035809,166.282333,0,0,97.383181
"Mcavernosa07272-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07273-RA",46.43826,235.007548,143.826664,0,102.817671,53.747545,0,22.673297,33.344396,181.234572,7.242485,0,320.298137,8.382129,1.050927,238.089506,0,39.624383,1.042947,0,0,0,1.039805,226.687456,1.035809,138.222189,2.107837,1.051487,30.366798
"Mcavernosa07274-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07275-RA",0,0,0,0,0,0,0,0,0,1.035626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07276-RA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcavernosa07277-RA",22.70315,7.183637,32.07645,1.054236,81.834473,0,0,6.183626,3.126037,20.712522,0,0,0,0,0,0,0,0,0,0,0,0,17.676678,0,0,12.471175,0,76.758541,0
"Mcavernosa07278-RA",0,0,9.312518,0,0,0,0,0,0,17.605644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
